"ID","SalePrice"
2848,233460.786888661
2849,224473.025850775
2850,269960.004645884
2851,243115.029669672
2852,242528.059671305
2853,228158.596930687
2854,154668.672914824
2855,212232.58591653
2856,225020.654568617
2857,210035.800551175
2858,208189.048202782
2859,127587.555522892
2860,138123.10834127
2861,164162.578204748
2862,218613.470672518
2863,164409.360915614
2864,286724.670133142
2865,147151.472841842
2866,207451.04871113
2867,81190.720246178
2868,104864.025216409
2869,137001.575228877
2870,162818.480695581
2871,117472.842070195
2872,51688.580107502
2873,111142.781563781
2874,147455.816431368
2875,102105.379867672
2876,137664.519032268
2877,117420.112405937
2878,119666.39503882
2879,137694.987482026
2880,102642.15881724
2881,133367.998519689
2882,172601.706947522
2883,137816.70376528
2884,152868.050182803
2885,157260.514457339
2886,223391.857049987
2887,108020.300950999
2888,107356.04483595
2889,52588.0953151421
2890,55658.2073685158
2891,154222.784342831
2892,58368.7734298279
2893,68196.2547512916
2894,61846.4673947703
2895,254288.456891115
2896,240764.347237992
2897,221536.828518644
2898,168170.86454385
2899,222720.230007338
2900,149061.042665115
2901,225505.723496235
2902,222332.030512204
2903,280595.693559113
2904,271858.337953334
2905,140311.127593547
2906,174809.829531682
2907,117831.326139615
2908,126553.666972274
2909,159384.689140469
2910,81519.035722765
2911,101057.215359329
2912,169718.286094253
2913,98871.6509770684
2914,98868.5365162164
2915,99050.9549375328
2916,99032.2681724222
2917,153607.874737814
2918,137764.093942692
2919,240587.888366883
